transaction_id,customer_id,account_id,account_age_days,customer_risk_score,kyc_status,transaction_amount,transaction_datetime,transaction_type,transaction_channel,merchant_id,merchant_category,currency,is_international,transaction_city,transaction_state,ip_address,device_id,device_type,geo_distance_from_last_txn_km,location_match_with_profile,txn_count_last_1hr,txn_count_last_24hr,avg_txn_amount_last_7days,current_vs_avg_amount_ratio,failed_login_attempts,is_night_transaction,receiver_id,receiver_bank,receiver_account_type,relationship_with_customer,fraud,fraud_type,report_source
TXN007707,CUST469,ACC25169,23,23,verified,134379,2025-01-25 11:13:00,debit,mobile,MRC4290,Food,INR,no,Surat,GJ,103.26.164.222,DEV_75656,iOS,79.72,yes,4,15,4838,27.77,5,no,RCV5506,ICICI,Current,High-risk,no,none,none
TXN007708,CUST274,ACC35968,107,52,verified,114690,2025-02-07 00:16:00,atm,branch,MRC8873,Grocery,INR,no,Indore,MP,103.246.28.254,DEV_71649,iOS,123.25,no,5,37,5124,22.38,5,no,RCV8031,KOTAK,Wallet,New,no,none,none
TXN007709,CUST930,ACC16385,288,84,pending,2756,2025-01-22 13:19:00,upi,branch,MRC1040,Grocery,INR,no,Surat,GJ,103.80.198.48,DEV_35516,Web,153.69,yes,3,21,1526,1.8,3,no,RCV1669,ICICI,Current,Unknown,no,none,none
TXN007710,CUST687,ACC83758,1973,84,verified,124664,2025-01-04 00:28:00,imps,branch,MRC8537,Travel,INR,no,Bengaluru,KA,103.67.236.98,DEV_98841,Web,67.48,yes,6,22,5315,23.45,1,no,RCV4106,AXIS,Current,Unknown,no,none,none
TXN007711,CUST594,ACC35444,499,11,verified,148806,2025-01-03 17:26:00,imps,internet,MRC2655,Clothing,INR,no,Bhopal,MP,103.17.39.48,DEV_78830,iOS,70.62,yes,3,7,1723,86.31,2,no,RCV4428,KOTAK,Wallet,Unknown,yes,UPI phishing,customer_complaint
TXN007712,CUST213,ACC72497,994,66,verified,42872,2025-01-17 15:03:00,debit,pos,MRC5634,Grocery,INR,no,Indore,MP,103.196.32.6,DEV_37249,iOS,194.73,no,5,6,19099,2.24,5,yes,RCV5038,AXIS,Savings,Known,no,none,none
TXN007713,CUST210,ACC15362,970,13,pending,26518,2025-01-20 05:56:00,pos,branch,MRC2344,Bills,INR,no,Surat,GJ,103.170.178.60,DEV_56115,Android,168.24,yes,4,27,25069,1.06,4,no,RCV1125,SBI,Savings,New,no,none,none
TXN007714,CUST860,ACC18250,1916,77,verified,115015,2025-01-09 03:05:00,atm,pos,MRC1930,Grocery,INR,no,Gurgaon,HR,103.85.235.246,DEV_57685,Web,147.56,yes,8,25,21587,5.33,3,no,RCV4897,KOTAK,Current,New,no,none,none
TXN007715,CUST538,ACC78354,1792,41,verified,102302,2025-02-03 01:00:00,debit,mobile,MRC7168,Bills,INR,no,Surat,GJ,103.43.217.90,DEV_99081,iOS,186.83,yes,1,21,15960,6.41,3,no,RCV6339,ICICI,Savings,High-risk,no,none,none
TXN007716,CUST814,ACC46368,633,49,verified,95745,2025-01-03 18:50:00,pos,branch,MRC3229,Bills,INR,no,Chandigarh,CH,103.0.106.140,DEV_66600,iOS,132.21,yes,8,27,12116,7.9,0,no,RCV8322,AXIS,Wallet,New,no,none,none
TXN007717,CUST246,ACC54109,216,15,verified,109887,2025-02-06 03:09:00,atm,mobile,MRC9880,Food,INR,no,Mumbai,MH,103.137.150.75,DEV_90440,iOS,61.61,yes,8,25,23837,4.61,3,no,RCV1679,BOB,Wallet,Known,no,none,none
TXN007718,CUST134,ACC90589,1897,56,verified,32820,2025-01-01 23:20:00,neft,mobile,MRC9162,Bills,INR,no,Chennai,TN,103.123.250.46,DEV_86815,Android,59.68,yes,8,35,1895,17.31,3,no,RCV1273,KOTAK,Wallet,New,no,none,none
TXN007719,CUST408,ACC67645,1879,54,verified,124239,2025-01-28 09:55:00,debit,atm,MRC4412,Clothing,INR,no,Kolkata,WB,103.14.11.23,DEV_34115,Web,27.76,no,8,34,17727,7.01,0,no,RCV5466,SBI,Savings,Unknown,no,none,none
TXN007720,CUST637,ACC66997,1266,31,verified,38007,2025-01-19 03:44:00,credit,mobile,MRC3150,Electronics,INR,no,Hyderabad,TS,103.112.159.217,DEV_28932,Android,11.37,yes,0,8,5594,6.79,5,no,RCV5696,ICICI,Current,New,no,none,none
TXN007721,CUST849,ACC37426,1606,61,verified,72203,2025-01-21 23:47:00,credit,mobile,MRC9515,Food,INR,no,Bhopal,MP,103.143.98.239,DEV_40530,Web,127.92,yes,7,11,1877,38.45,0,yes,RCV6938,SBI,Current,Unknown,no,none,none
TXN007722,CUST113,ACC49023,606,58,pending,134632,2025-01-12 21:24:00,credit,internet,MRC6944,Fuel,INR,no,Noida,UP,103.231.207.117,DEV_94522,Android,208.85,yes,8,12,9103,14.79,4,no,RCV4819,ICICI,Current,High-risk,no,none,none
TXN007723,CUST473,ACC69267,704,87,verified,92604,2025-02-08 12:42:00,debit,mobile,MRC4778,Travel,INR,no,Gurgaon,HR,103.17.17.181,DEV_30758,iOS,188.45,yes,5,17,6603,14.02,5,yes,RCV6311,KOTAK,Savings,Unknown,no,none,none
TXN007724,CUST656,ACC34892,1272,60,verified,191213,2025-01-12 20:46:00,pos,branch,MRC7235,Online Marketplace,INR,no,Ahmedabad,GJ,103.207.142.86,DEV_37756,iOS,4.65,yes,7,34,11012,17.36,5,no,RCV5592,AXIS,Savings,Known,no,none,none
TXN007725,CUST527,ACC69232,259,53,verified,35382,2025-01-05 08:15:00,upi,internet,MRC7658,Grocery,INR,no,Kolkata,WB,103.98.134.135,DEV_92752,Web,37.24,yes,6,1,8272,4.28,3,no,RCV1131,ICICI,Savings,Unknown,no,none,none
TXN007726,CUST827,ACC69225,1616,86,pending,168224,2025-01-26 19:16:00,imps,atm,MRC6107,Clothing,INR,no,Bengaluru,KA,103.253.115.113,DEV_58956,iOS,85.17,yes,9,2,21436,7.85,1,yes,RCV8418,ICICI,Wallet,High-risk,no,none,none
TXN007727,CUST332,ACC26007,749,61,verified,161484,2025-01-30 02:35:00,upi,atm,MRC1877,Food,INR,no,Noida,UP,103.196.220.27,DEV_24337,Web,216.8,no,9,36,8867,18.21,5,no,RCV5289,ICICI,Wallet,High-risk,no,none,none
TXN007728,CUST804,ACC89777,1630,80,verified,136676,2025-01-18 16:09:00,imps,mobile,MRC7836,Food,INR,no,Pune,MH,103.157.228.153,DEV_60260,iOS,95.52,yes,0,37,6770,20.19,1,yes,RCV5237,HDFC,Savings,Unknown,no,none,none
TXN007729,CUST662,ACC54858,315,42,incomplete,85189,2025-01-19 17:44:00,atm,pos,MRC4710,Bills,INR,no,Chennai,TN,103.140.168.236,DEV_32104,iOS,32.58,yes,0,6,17880,4.76,3,no,RCV6719,HDFC,Savings,Unknown,no,none,none
TXN007730,CUST986,ACC55073,1941,29,verified,130076,2025-01-23 18:05:00,credit,atm,MRC1334,Bills,INR,no,Gurgaon,HR,103.144.45.44,DEV_62356,Android,188.52,yes,8,35,27767,4.68,5,no,RCV4727,ICICI,Savings,New,no,none,none
TXN007731,CUST825,ACC99438,1496,84,verified,121201,2025-01-05 22:47:00,credit,atm,MRC7247,Online Marketplace,INR,no,Ahmedabad,GJ,103.225.220.60,DEV_30817,Web,89.29,no,3,25,4792,25.29,4,yes,RCV1209,ICICI,Current,Known,no,none,none
TXN007732,CUST762,ACC93098,1816,92,verified,17148,2025-01-25 00:28:00,imps,atm,MRC2863,Online Marketplace,INR,no,Nagpur,MH,103.244.105.6,DEV_16043,Android,106.63,yes,6,21,809,21.17,1,yes,RCV9100,HDFC,Current,New,no,none,none
TXN007733,CUST539,ACC30239,1946,27,verified,87357,2025-01-17 20:50:00,credit,branch,MRC7055,Grocery,INR,no,Chennai,TN,103.77.163.143,DEV_27210,Web,74.78,yes,7,17,24391,3.58,2,no,RCV8213,HDFC,Wallet,Known,no,none,none
TXN007734,CUST601,ACC72969,1835,44,verified,195955,2025-02-07 10:16:00,upi,pos,MRC7583,Travel,INR,no,Nagpur,MH,103.14.167.198,DEV_39598,iOS,123.42,yes,1,35,5104,38.38,5,no,RCV9479,HDFC,Savings,Unknown,no,none,none
TXN007735,CUST374,ACC23065,1269,93,verified,113453,2025-01-23 00:19:00,debit,mobile,MRC6901,Food,INR,no,Pune,MH,103.109.35.96,DEV_15973,Android,94.62,no,7,25,16060,7.06,2,no,RCV5125,HDFC,Wallet,Unknown,no,none,none
TXN007736,CUST949,ACC51291,1324,5,verified,112207,2025-02-07 04:23:00,credit,mobile,MRC5453,Bills,INR,no,Kolkata,WB,103.172.185.170,DEV_48160,Android,111.73,yes,5,6,12877,8.71,4,no,RCV4069,AXIS,Current,Unknown,no,none,none
TXN007737,CUST175,ACC48805,1072,52,verified,29200,2025-02-03 17:39:00,neft,internet,MRC8868,Electronics,INR,no,Indore,MP,103.197.0.214,DEV_83490,iOS,6.29,yes,1,33,28409,1.03,5,yes,RCV3881,SBI,Savings,Unknown,no,none,none
TXN007738,CUST538,ACC28443,1007,53,pending,2732,2025-01-13 08:03:00,pos,branch,MRC9166,Bills,INR,no,Surat,GJ,103.191.162.38,DEV_34502,Web,124.67,yes,9,25,4728,0.58,2,no,RCV1256,ICICI,Savings,New,no,none,none
TXN007739,CUST831,ACC19290,727,52,verified,179871,2025-01-17 23:02:00,pos,pos,MRC5014,Online Marketplace,INR,yes,Noida,UP,103.133.9.14,DEV_70015,Web,3.7,yes,9,8,23481,7.66,4,no,RCV1897,BOB,Savings,Unknown,no,none,none
TXN007740,CUST959,ACC10211,192,38,pending,199773,2025-01-04 00:27:00,credit,internet,MRC1619,Grocery,INR,no,Bengaluru,KA,103.196.11.31,DEV_54495,Web,187.5,yes,5,39,2900,68.86,2,no,RCV7397,ICICI,Current,New,no,none,none
TXN007741,CUST798,ACC93634,1732,44,pending,100293,2025-01-18 18:47:00,neft,pos,MRC8901,Travel,INR,no,Surat,GJ,103.54.68.169,DEV_44169,Web,45.8,yes,8,34,20083,4.99,3,no,RCV4471,AXIS,Wallet,New,no,none,none
TXN007742,CUST388,ACC29072,654,53,verified,177218,2025-01-21 07:37:00,atm,atm,MRC6461,Fuel,INR,no,Gurgaon,HR,103.129.40.224,DEV_25933,Android,106.63,no,3,36,3355,52.81,1,no,RCV8568,ICICI,Savings,High-risk,no,none,none
TXN007743,CUST639,ACC53290,39,2,verified,113398,2025-01-13 07:27:00,debit,pos,MRC1260,Online Marketplace,INR,no,Pune,MH,103.41.133.153,DEV_79486,Web,79.71,yes,6,12,11270,10.06,3,no,RCV7532,KOTAK,Current,Unknown,no,none,none
TXN007744,CUST990,ACC95186,1421,54,verified,27794,2025-01-16 00:54:00,imps,internet,MRC3644,Grocery,INR,no,Gurgaon,HR,103.217.71.216,DEV_56064,Android,122.31,yes,6,9,3345,8.31,5,yes,RCV3884,SBI,Savings,Unknown,no,none,none
TXN007745,CUST791,ACC25115,776,84,verified,110914,2025-01-12 19:08:00,debit,branch,MRC5505,Fuel,INR,no,Hyderabad,TS,103.22.165.16,DEV_50414,Web,60.9,yes,5,11,26281,4.22,1,no,RCV2566,KOTAK,Wallet,Unknown,no,none,none
TXN007746,CUST352,ACC15149,1176,77,verified,17443,2025-01-16 21:43:00,debit,branch,MRC6504,Grocery,INR,no,Kolkata,WB,103.185.178.79,DEV_56417,iOS,121.75,yes,8,1,24370,0.72,1,no,RCV4759,HDFC,Wallet,New,no,none,none
TXN007747,CUST225,ACC51992,624,90,verified,15506,2025-02-09 08:44:00,imps,atm,MRC4824,Food,INR,no,Kolkata,WB,103.172.109.90,DEV_70986,Android,120.86,yes,2,37,22875,0.68,2,no,RCV6507,KOTAK,Current,High-risk,no,none,none
TXN007748,CUST276,ACC27716,1452,35,pending,34875,2025-01-08 12:47:00,debit,mobile,MRC7281,Travel,INR,no,Bengaluru,KA,103.216.95.152,DEV_92544,Android,72.25,yes,5,16,26445,1.32,0,no,RCV4096,HDFC,Current,Unknown,no,none,none
TXN007749,CUST136,ACC23621,1014,46,verified,62340,2025-01-16 22:47:00,atm,internet,MRC1151,Electronics,INR,no,Delhi,DL,103.242.31.231,DEV_63315,Web,115.37,yes,7,38,20568,3.03,5,no,RCV7361,SBI,Current,Unknown,no,none,none
TXN007750,CUST509,ACC16820,83,72,pending,164661,2025-02-02 19:25:00,neft,mobile,MRC8283,Bills,INR,no,Bengaluru,KA,103.18.237.187,DEV_46906,Android,4.65,yes,8,5,6099,26.99,4,no,RCV1423,AXIS,Savings,New,no,none,none
TXN007751,CUST710,ACC52800,1088,92,verified,165194,2025-01-01 09:51:00,upi,atm,MRC7878,Fuel,INR,no,Jaipur,RJ,103.213.82.138,DEV_88462,Android,34.3,no,6,34,10391,15.9,3,no,RCV1939,HDFC,Current,New,no,none,none
TXN007752,CUST709,ACC65043,971,79,pending,199053,2025-01-17 23:02:00,debit,pos,MRC6868,Clothing,INR,no,Mumbai,MH,103.85.211.174,DEV_35674,Android,24.99,yes,7,37,10812,18.41,2,no,RCV2064,SBI,Savings,New,no,none,none
TXN007753,CUST226,ACC40399,1781,55,verified,98508,2025-02-08 09:55:00,upi,pos,MRC1046,Fuel,INR,no,Nagpur,MH,103.79.236.170,DEV_23018,Android,9.48,yes,6,9,10947,9.0,4,no,RCV9025,ICICI,Wallet,Known,no,none,none
TXN007754,CUST582,ACC24002,1605,72,verified,34529,2025-01-15 02:58:00,atm,atm,MRC9022,Clothing,INR,no,Bengaluru,KA,103.74.110.133,DEV_74893,Web,189.38,yes,4,14,5408,6.38,5,yes,RCV4968,AXIS,Savings,New,no,none,none
TXN007755,CUST267,ACC53098,33,11,verified,13270,2025-01-18 01:47:00,atm,branch,MRC9020,Grocery,INR,no,Kolkata,WB,103.104.60.194,DEV_51212,iOS,87.35,yes,2,34,27271,0.49,2,no,RCV6788,BOB,Savings,High-risk,no,none,none
TXN007756,CUST691,ACC55511,1055,29,verified,71054,2025-02-02 16:08:00,pos,internet,MRC8540,Fuel,INR,no,Bhopal,MP,103.61.245.18,DEV_48650,iOS,222.54,yes,7,24,18536,3.83,1,yes,RCV1189,AXIS,Current,Unknown,no,none,none
TXN007757,CUST393,ACC63243,437,69,verified,148647,2025-01-28 11:07:00,pos,atm,MRC4229,Clothing,INR,no,Bhopal,MP,103.250.105.201,DEV_13604,Web,5.94,yes,5,26,22070,6.73,1,no,RCV4992,HDFC,Current,Known,yes,Merchant fraud,customer_complaint
TXN007758,CUST944,ACC38750,1065,63,verified,158468,2025-01-23 20:09:00,debit,atm,MRC4224,Bills,INR,no,Indore,MP,103.31.212.30,DEV_42331,Android,31.03,yes,3,17,26311,6.02,0,no,RCV3046,AXIS,Current,New,no,none,none
TXN007759,CUST737,ACC27310,872,47,verified,153295,2025-02-04 00:07:00,credit,internet,MRC7512,Grocery,INR,yes,Indore,MP,103.197.237.248,DEV_34503,Android,30.84,yes,7,4,9661,15.87,3,no,RCV3112,BOB,Current,New,no,none,none
TXN007760,CUST442,ACC65398,348,7,verified,127876,2025-01-21 04:56:00,debit,branch,MRC6714,Grocery,INR,no,Pune,MH,103.100.131.122,DEV_57216,Web,44.94,yes,9,39,26308,4.86,5,no,RCV9001,HDFC,Savings,High-risk,no,none,none
TXN007761,CUST409,ACC92542,1980,64,verified,7060,2025-01-02 13:56:00,upi,branch,MRC7333,Fuel,INR,no,Indore,MP,103.108.162.12,DEV_51587,Web,119.33,yes,4,20,25054,0.28,1,no,RCV4310,KOTAK,Current,New,no,none,none
TXN007762,CUST761,ACC85207,1548,82,verified,179895,2025-01-19 21:40:00,atm,internet,MRC3813,Fuel,INR,no,Surat,GJ,103.166.75.234,DEV_50170,Web,61.3,yes,6,28,21504,8.37,0,no,RCV3119,AXIS,Savings,New,yes,Card theft,system_alert
TXN007763,CUST627,ACC54345,521,64,verified,58508,2025-01-29 09:03:00,upi,mobile,MRC4547,Clothing,INR,no,Indore,MP,103.86.57.130,DEV_63948,Android,302.46,yes,4,10,1884,31.04,0,no,RCV8940,AXIS,Wallet,New,no,none,none
TXN007764,CUST639,ACC61843,1103,92,verified,97579,2025-01-28 16:04:00,upi,pos,MRC2210,Food,INR,no,Hyderabad,TS,103.113.144.57,DEV_25758,Web,28.88,yes,1,15,11725,8.32,2,yes,RCV7479,AXIS,Current,Unknown,no,none,none
TXN007765,CUST518,ACC20222,681,12,verified,165511,2025-01-24 08:45:00,pos,internet,MRC2647,Food,INR,no,Gurgaon,HR,103.213.45.156,DEV_77052,iOS,88.36,yes,9,21,9427,17.56,4,yes,RCV5277,KOTAK,Wallet,Known,no,none,none
TXN007766,CUST543,ACC99322,1931,12,verified,35883,2025-01-24 07:13:00,imps,branch,MRC4381,Online Marketplace,INR,no,Jaipur,RJ,103.90.106.116,DEV_95411,Web,105.59,yes,3,33,14366,2.5,2,no,RCV7353,KOTAK,Savings,Unknown,no,none,none
TXN007767,CUST784,ACC41509,1121,36,verified,72642,2025-01-13 19:40:00,atm,mobile,MRC3486,Food,INR,no,Bhopal,MP,103.134.178.67,DEV_18777,Web,21.15,yes,7,6,8612,8.43,3,no,RCV9854,SBI,Wallet,Known,no,none,none
TXN007768,CUST657,ACC10386,886,29,verified,151002,2025-02-02 19:18:00,atm,atm,MRC4677,Travel,INR,no,Gurgaon,HR,103.234.191.10,DEV_56510,Web,57.24,yes,8,20,9931,15.2,4,no,RCV8014,BOB,Wallet,New,no,none,none
TXN007769,CUST939,ACC74334,580,11,verified,83449,2025-02-08 01:43:00,upi,atm,MRC9150,Electronics,INR,no,Nagpur,MH,103.96.162.58,DEV_29523,Android,40.53,yes,8,23,10216,8.17,2,no,RCV3426,SBI,Current,New,no,none,none
TXN007770,CUST335,ACC77170,773,53,pending,81229,2025-01-01 01:40:00,neft,atm,MRC2321,Food,INR,no,Jaipur,RJ,103.155.81.133,DEV_15750,Android,105.36,yes,6,20,12120,6.7,3,yes,RCV4270,HDFC,Current,Unknown,no,none,none
TXN007771,CUST538,ACC50878,1252,70,verified,16725,2025-01-06 22:47:00,atm,pos,MRC6082,Food,INR,no,Noida,UP,103.214.97.15,DEV_71882,Android,16.48,yes,0,35,25490,0.66,2,no,RCV5956,HDFC,Savings,New,no,none,none
TXN007772,CUST313,ACC79669,722,85,incomplete,105490,2025-01-07 03:17:00,neft,branch,MRC7964,Grocery,INR,no,Hyderabad,TS,103.86.162.133,DEV_14971,iOS,25.73,yes,6,21,23019,4.58,1,no,RCV1921,ICICI,Wallet,New,no,none,none
TXN007773,CUST184,ACC48349,598,74,verified,124342,2025-01-03 08:22:00,neft,mobile,MRC1233,Electronics,INR,no,Hyderabad,TS,103.215.142.113,DEV_67790,Web,37.3,yes,9,2,13343,9.32,5,no,RCV3098,ICICI,Savings,High-risk,yes,UPI phishing,system_alert
TXN007774,CUST893,ACC31952,776,96,verified,84087,2025-01-16 12:24:00,debit,branch,MRC4136,Fuel,INR,no,Nagpur,MH,103.8.45.135,DEV_19423,Web,29.22,yes,5,36,11344,7.41,0,yes,RCV7735,AXIS,Savings,High-risk,yes,Mule account,system_alert
TXN007775,CUST843,ACC31529,1792,47,verified,92090,2025-01-31 08:20:00,imps,pos,MRC4720,Travel,INR,no,Bhopal,MP,103.160.153.16,DEV_89092,iOS,179.19,yes,0,10,15515,5.94,3,yes,RCV5063,HDFC,Savings,New,no,none,none
TXN007776,CUST184,ACC81303,1303,33,verified,122619,2025-02-08 12:55:00,debit,pos,MRC2241,Fuel,INR,no,Noida,UP,103.222.138.153,DEV_39038,iOS,66.07,yes,3,39,27780,4.41,1,no,RCV8133,BOB,Wallet,Unknown,no,none,none
TXN007777,CUST588,ACC51521,828,81,verified,40206,2025-02-07 11:28:00,pos,internet,MRC4087,Grocery,INR,no,Chennai,TN,103.67.199.87,DEV_72328,Web,29.94,yes,4,33,3356,11.98,1,no,RCV6987,HDFC,Savings,Unknown,no,none,none
TXN007778,CUST164,ACC28383,1684,67,verified,146747,2025-01-10 15:51:00,credit,branch,MRC9005,Travel,INR,no,Bengaluru,KA,103.86.77.38,DEV_92224,iOS,131.48,yes,5,25,21800,6.73,1,yes,RCV4614,AXIS,Wallet,Unknown,no,none,none
TXN007779,CUST745,ACC14901,87,43,pending,96199,2025-02-05 12:55:00,credit,atm,MRC9381,Food,INR,no,Bhopal,MP,103.250.234.82,DEV_63734,Android,65.3,yes,8,22,20875,4.61,2,yes,RCV1561,KOTAK,Savings,High-risk,no,none,none
TXN007780,CUST762,ACC52889,1625,18,verified,175020,2025-01-06 01:32:00,neft,internet,MRC7588,Clothing,INR,no,Kolkata,WB,103.65.195.107,DEV_94460,Android,170.28,yes,3,39,16798,10.42,0,no,RCV7067,SBI,Current,Known,no,none,none
TXN007781,CUST726,ACC24633,19,74,verified,72523,2025-01-21 05:42:00,upi,branch,MRC1696,Electronics,INR,no,Bhopal,MP,103.179.118.121,DEV_26480,Web,37.71,yes,5,31,27557,2.63,5,yes,RCV6855,BOB,Current,New,no,none,none
TXN007782,CUST163,ACC72244,1501,53,verified,38003,2025-01-19 10:08:00,neft,internet,MRC1172,Electronics,INR,no,Ahmedabad,GJ,103.240.138.223,DEV_94709,Web,110.15,yes,9,19,10416,3.65,5,no,RCV5593,AXIS,Savings,New,no,none,none
TXN007783,CUST442,ACC29163,1369,39,verified,78088,2025-01-13 02:29:00,credit,internet,MRC6207,Food,INR,no,Delhi,DL,103.210.216.125,DEV_86362,Android,47.59,yes,3,8,2404,32.47,5,yes,RCV5285,AXIS,Savings,High-risk,no,none,none
TXN007784,CUST974,ACC69019,645,72,verified,110358,2025-01-13 20:01:00,debit,mobile,MRC5733,Fuel,INR,no,Bengaluru,KA,103.49.51.49,DEV_72457,Web,184.33,yes,2,25,27850,3.96,1,no,RCV8525,ICICI,Wallet,New,no,none,none
TXN007785,CUST451,ACC20707,1219,34,verified,71013,2025-02-06 18:54:00,credit,internet,MRC8952,Fuel,INR,no,Gurgaon,HR,103.189.182.32,DEV_53337,iOS,146.63,yes,9,14,11468,6.19,1,yes,RCV5309,ICICI,Savings,High-risk,no,none,none
TXN007786,CUST257,ACC98112,1579,37,verified,35268,2025-02-07 11:33:00,upi,pos,MRC6373,Food,INR,no,Surat,GJ,103.52.12.184,DEV_47944,Web,79.01,yes,6,22,23218,1.52,5,yes,RCV2947,AXIS,Savings,High-risk,no,none,none
TXN007787,CUST688,ACC93597,1154,41,verified,85178,2025-01-15 01:30:00,atm,atm,MRC9056,Food,INR,no,Chandigarh,CH,103.104.179.2,DEV_27801,iOS,79.94,yes,5,30,21819,3.9,0,yes,RCV1514,HDFC,Wallet,New,no,none,none
TXN007788,CUST590,ACC55101,601,97,verified,175050,2025-01-20 14:07:00,imps,mobile,MRC3852,Bills,INR,no,Nagpur,MH,103.142.221.227,DEV_79327,Android,41.73,yes,1,27,22298,7.85,2,no,RCV1020,BOB,Savings,New,no,none,none
TXN007789,CUST757,ACC54706,727,49,verified,79892,2025-01-16 16:33:00,upi,internet,MRC5009,Electronics,INR,no,Mumbai,MH,103.202.195.105,DEV_92298,iOS,163.3,no,1,8,29958,2.67,5,no,RCV5899,SBI,Savings,Known,no,none,none
TXN007790,CUST954,ACC87084,574,10,verified,7002,2025-01-19 11:10:00,upi,mobile,MRC5843,Fuel,INR,no,Kolkata,WB,103.234.155.38,DEV_74774,Android,3.43,no,6,4,4361,1.61,5,no,RCV7177,BOB,Savings,Known,no,none,none
TXN007791,CUST562,ACC25115,1701,40,verified,80724,2025-01-29 08:44:00,upi,atm,MRC1205,Online Marketplace,INR,no,Nagpur,MH,103.240.183.123,DEV_35757,iOS,43.99,yes,7,15,20266,3.98,2,no,RCV2998,KOTAK,Current,High-risk,yes,Card theft,system_alert
TXN007792,CUST324,ACC85379,1307,18,verified,72645,2025-01-25 09:17:00,debit,atm,MRC9566,Travel,INR,no,Nagpur,MH,103.157.175.181,DEV_24467,iOS,113.36,no,9,32,11815,6.15,4,no,RCV2528,HDFC,Current,New,yes,UPI phishing,system_alert
TXN007793,CUST412,ACC49979,419,25,pending,150636,2025-01-20 10:14:00,atm,mobile,MRC6031,Travel,INR,no,Bengaluru,KA,103.193.111.77,DEV_51476,Web,24.11,yes,1,29,10269,14.67,4,no,RCV7052,BOB,Wallet,Unknown,no,none,none
TXN007794,CUST714,ACC50641,367,41,verified,134706,2025-01-12 15:27:00,upi,branch,MRC5208,Grocery,INR,no,Mumbai,MH,103.63.253.246,DEV_20642,iOS,51.4,yes,5,15,15370,8.76,4,yes,RCV7468,AXIS,Wallet,High-risk,yes,Merchant fraud,customer_complaint
TXN007795,CUST958,ACC79377,1680,36,verified,77435,2025-02-03 23:06:00,atm,atm,MRC1778,Grocery,INR,no,Noida,UP,103.184.54.210,DEV_86088,Android,140.81,yes,5,9,3283,23.58,5,no,RCV4278,HDFC,Current,High-risk,no,none,none
TXN007796,CUST912,ACC16416,1974,2,verified,7891,2025-01-22 03:26:00,neft,pos,MRC8391,Grocery,INR,no,Bhopal,MP,103.222.96.187,DEV_37380,Web,93.57,yes,3,21,27577,0.29,3,no,RCV1837,BOB,Current,Unknown,no,none,none
TXN007797,CUST565,ACC20633,107,83,verified,9612,2025-01-02 19:05:00,pos,pos,MRC4777,Clothing,INR,no,Pune,MH,103.201.67.103,DEV_84017,Android,143.07,yes,9,27,1393,6.9,1,yes,RCV2530,BOB,Current,New,no,none,none
TXN007798,CUST187,ACC10594,1016,74,verified,21820,2025-01-12 20:46:00,pos,internet,MRC1414,Fuel,INR,no,Chandigarh,CH,103.35.156.41,DEV_22682,iOS,16.37,yes,7,23,14866,1.47,1,no,RCV6651,AXIS,Savings,New,yes,Card theft,customer_complaint
TXN007799,CUST982,ACC24393,250,49,pending,145735,2025-01-02 10:56:00,upi,branch,MRC6508,Travel,INR,no,Indore,MP,103.117.48.204,DEV_72326,Web,71.11,yes,0,33,13721,10.62,3,no,RCV7204,BOB,Savings,New,yes,Mule account,customer_complaint
TXN007800,CUST402,ACC45380,566,67,verified,183427,2025-01-23 23:26:00,debit,branch,MRC8217,Fuel,INR,no,Kolkata,WB,103.15.109.222,DEV_62036,Web,186.55,yes,9,13,4435,41.35,5,no,RCV1114,HDFC,Wallet,New,no,none,none
TXN007801,CUST779,ACC55056,720,53,verified,84856,2025-01-29 11:00:00,upi,internet,MRC8048,Food,INR,no,Surat,GJ,103.101.160.112,DEV_55382,Android,129.91,yes,0,6,3763,22.54,1,no,RCV8300,AXIS,Current,High-risk,no,none,none
TXN007802,CUST534,ACC98279,1836,19,verified,193866,2025-02-04 13:03:00,pos,atm,MRC4582,Electronics,INR,no,Surat,GJ,103.10.178.249,DEV_20698,Web,161.79,yes,9,19,11119,17.43,3,no,RCV3282,AXIS,Savings,Known,no,none,none
TXN007803,CUST781,ACC14861,1981,26,verified,42194,2025-01-03 20:24:00,neft,mobile,MRC8689,Online Marketplace,INR,no,Chandigarh,CH,103.61.217.67,DEV_97390,Web,338.79,yes,8,11,25120,1.68,4,no,RCV3157,AXIS,Current,High-risk,no,none,none
TXN007804,CUST234,ACC46126,1147,54,verified,191676,2025-02-05 03:32:00,credit,branch,MRC3740,Grocery,INR,no,Pune,MH,103.33.37.121,DEV_28260,iOS,220.35,yes,8,3,14529,13.19,2,no,RCV2660,BOB,Wallet,New,no,none,none
TXN007805,CUST149,ACC90382,1520,51,verified,94309,2025-01-23 15:47:00,debit,branch,MRC5963,Bills,INR,no,Pune,MH,103.110.125.186,DEV_91234,Web,19.18,yes,7,1,11513,8.19,0,no,RCV2292,SBI,Savings,Unknown,no,none,none
TXN007806,CUST531,ACC43682,1822,25,verified,161794,2025-01-19 20:02:00,pos,atm,MRC7553,Food,INR,no,Delhi,DL,103.228.199.42,DEV_75676,Android,203.67,yes,0,12,2023,79.94,5,yes,RCV3534,ICICI,Wallet,New,yes,Merchant fraud,customer_complaint
